X,Y,2000-04-08_TPZ,2000-04-08_NDVI,2001-05-13_TPZ,2001-05-13_NDVI,CLC06,CLC06_wiosna,odl_od_morza,InsCalk_2000-04,InsCalk_2001-05
460350,5973330,-999,-999,22.659058,0.156863,313,4,1063.20276,52.00396,73.420029
476760,5973330,-999,-999,24.205475,0.349206,231,3,9467.93555,52.578514,73.852539
468750,5973360,-999,-999,20.799713,0.194805,312,4,5430.58008,51.818096,73.286591
472260,5973360,-999,-999,28.210449,0.184615,242,2,7461.38037,51.801109,73.266891
458010,5973450,-999,-999,27.786469,0.158879,242,2,361.247833,50.061913,71.922913
458250,5973450,-999,-999,29.423065,0.155556,242,2,394.588379,54.296337,75.016884
464280,5973450,-999,-999,23.123077,0.168539,313,4,2563.20117,54.82476,75.173027
467190,5973480,-999,-999,22.421112,0.25,312,4,4285.06689,52.797867,74.044518
458520,5973510,-999,-999,27.191162,0.045872,242,2,391.15213,53.289116,74.349228
458310,5973570,-999,-999,25.386902,0.054545,242,2,295.465729,48.086937,70.329376
467430,5973570,-999,-999,20.879456,0.178082,312,4,4390.4668,52.995087,74.154274
472020,5973570,-999,-999,25.843719,0.302326,242,2,7181.1001,51.799099,73.265747
474240,5973570,-999,-999,22.176422,0.373134,231,3,8138.40869,51.792244,73.257828
467280,5973630,-999,-999,21.771729,0.195122,312,4,4242.64063,53.030083,74.189301
456030,5973660,-999,-999,20.334778,0.116883,312,4,241.867737,51.806538,73.274101
470280,5973690,-999,-999,20.799713,0.162791,312,4,6323.81201,51.804749,73.27298
476640,5973690,-999,-999,31.190308,-0.012658,231,3,9088.46484,51.162224,72.777184
452970,5973750,-999,-999,41.238312,-0.208333,123,1,1195.49158,51.292313,72.873154
454470,5973750,-999,-999,22.668518,0.175,313,4,635.688599,50.371628,72.145363
473010,5973840,-999,-999,21.268402,0.40458,211,3,7325.96045,51.503487,73.038612
467340,5973870,-999,-999,21.663879,0.175,312,4,4103.42529,51.90593,73.384628
476490,5973870,-999,-999,30.750061,-0.05814,211,3,8870.31543,52.337021,73.673508
477900,5973870,-999,-999,22.64801,0.015385,231,3,9329.61426,52.200268,73.563919
459030,5973930,-999,-999,24.478333,0.047619,312,4,108.166542,50.203568,72.017776
472440,5973930,-999,-999,26.806305,0.261745,231,3,7000.03564,51.779041,73.238022
453840,5973960,-999,-999,23.790649,0.237288,311,4,1230,53.514847,74.557129
455130,5973990,-999,-999,21.726196,0.102564,312,4,189.736664,52.36718,73.700073
473370,5974050,-999,-999,20.348511,0.390625,211,3,7312.25,52.354752,73.689972
477750,5974110,-999,-999,22.641968,0.541401,211,3,9052.84473,52.873974,74.076561
468810,5974140,-999,-999,23.295471,0.146341,312,4,4944.90625,51.297314,72.89537
464580,5974200,-999,-999,20.850769,0.179487,312,4,2113.03101,50.990952,72.702065
474630,5974200,-999,-999,26.417328,0.166667,211,3,7765.8291,52.342087,73.679581
476880,5974230,-999,-999,26.741699,0.082192,211,3,8652.07519,51.359337,72.931549
453030,5974320,-999,-999,29.423065,-0.213115,123,1,644.127319,52.191387,73.559593
469230,5974320,-999,-999,22.716888,0.227273,312,4,5133.59522,52.33889,73.684082
473070,5974380,-999,-999,19.053558,0.452055,211,3,6880.21094,51.815628,73.27951
476670,5974380,-999,-999,23.565369,0.155556,243,3,8443.28125,51.390854,72.955246
463110,5974410,-999,-999,27.639648,0.101695,142,2,1140.39465,51.801834,73.273331
464850,5974410,-999,-999,21.128326,0.128205,312,4,2109.83423,51.155655,72.832123
453270,5974470,-999,-999,27.191162,-0.333333,123,1,417.851654,51.446022,72.992264
468870,5974560,-999,-999,20.334778,0.153846,312,4,4709.33105,50.536835,72.27272
465300,5974590,-999,-999,20.769501,0.195122,313,4,2202.29419,53.524017,74.586761
453810,5974620,-999,-999,29.13855,-0.035714,312,4,90,51.088821,72.702965
475350,5974650,-999,-999,25.430969,0.205882,231,3,7709.5332,51.784447,73.255043
464190,5974680,-999,-999,20.991333,0.2,312,4,1494.59021,55.227226,75.829239
472440,5974680,-999,-999,23.950134,0.369863,231,3,6319.25635,51.719646,73.204231
474750,5974680,-999,-999,23.982178,0.409396,231,3,7404.89697,51.81538,73.277374
453660,5974710,-999,-999,28.275879,-0.111111,123,1,60,50.333992,72.125778
463560,5974710,-999,-999,28.119843,0.078431,142,2,1116.06458,51.779354,73.249992
472980,5974710,-999,-999,28.97876,0.028571,211,3,6548.32031,51.277229,72.864624
453240,5974740,-999,-999,26.291168,0.102041,123,1,174.928558,51.874069,73.325371
453480,5974740,-999,-999,26.538757,0.021277,123,1,94.868332,50.836048,72.522446
475620,5974740,-999,-999,22.386261,0.294118,211,3,7728.71289,52.213688,73.582069
463890,5974770,-999,-999,21.560059,0.152174,313,4,1248.51916,54.329079,74.74398
463470,5974860,-999,-999,28.533386,0.095652,142,2,941.54126,51.239326,72.85318
465690,5974860,-999,-999,21.263489,0.111111,313,4,2248.99976,52.791862,74.018944
471450,5974920,-999,-999,25.570862,0.177305,231,3,5716.16113,51.782768,73.254379
471630,5974920,-999,-999,25.70343,0.126761,231,3,5779.73193,51.782753,73.254379
469620,5974980,-999,-999,21.827026,0.195402,312,4,4964.0708,51.907387,73.331955
474930,5975070,-999,-999,27.191162,-0.043478,231,3,7158.69385,51.781029,73.253365
475260,5975100,-999,-999,23.220703,0.333333,211,3,7258.88428,51.867081,73.317429
476730,5975130,-999,-999,26.59726,0.05618,211,3,7750.74853,51.511555,73.04908
474720,5975160,-999,-999,27.191162,-0.201754,211,3,6977.04785,51.277878,72.867836
473880,5975190,-999,-999,24.090698,0.22314,231,3,6536.48975,51.776615,73.248848
472650,5975220,-999,-999,23.997101,0.171875,231,3,5942.80225,51.773773,73.245605
475320,5975250,-999,-999,22.692383,0.343066,211,3,7142.33154,51.514145,73.048462
463290,5975280,-999,-999,30.308716,0.04918,142,2,492.036591,51.056679,72.696899
476730,5975340,-999,-999,27.612244,0.323944,211,3,7551.54297,52.400875,73.72464
478380,5975340,-999,-999,36.827698,-0.180723,211,3,8139.01709,50.952827,72.534554
468600,5975370,-999,-999,21.726196,0.160494,312,4,3949.30371,52.926861,74.132355
477180,5975370,-999,-999,27.251801,0.346667,211,3,7672.14453,51.794624,73.271057
463950,5975400,-999,-999,33.81192,-0.157025,112,2,785.17511,49.403778,71.396408
464400,5975400,-999,-999,26.291168,-0.072165,112,2,1032.27905,53.559216,74.410133
463590,5975460,-999,-999,28.275879,-0.066667,112,2,510.881592,51.758209,73.239197
468030,5975490,-999,-999,19.868652,0.194805,312,4,3457.81714,51.816006,73.289505
477240,5975580,-999,-999,30.750061,-0.019868,211,3,7496.99951,51.789253,73.265991
463560,5975610,-999,-999,34.654083,-0.088,112,2,375.898926,52.223213,73.592117
470010,5975610,-999,-999,30.976624,0.287879,242,2,4586.46924,52.389259,73.717209
463950,5975640,-999,-999,31.6297,-0.106796,112,2,591.692505,48.267056,70.470116
463320,5975670,-999,-999,31.6297,-0.151079,112,2,189.736664,52.237038,73.603889
475920,5975670,-999,-999,20.394867,0.480916,211,3,6982.33496,52.343735,73.681152
473850,5975700,-999,-999,35.540741,-0.148936,231,3,6076.68506,52.817436,74.023895
476610,5975700,-999,-999,23.284515,0.324675,211,3,7172.0708,51.927105,73.371483
474300,5975730,-999,-999,27.639648,0.123288,231,3,6271.72217,51.558571,73.081642
464880,5975790,-999,-999,20.334778,0.185185,312,4,1018.23376,54.648758,75.371796
471720,5975820,-999,-999,25.561401,0.188406,231,3,4980.54199,51.774048,73.249367
463860,5975850,-999,-999,35.071991,-0.208333,112,2,366.196655,51.873535,73.324921
471750,5975850,-999,-999,24.204437,0.291339,231,3,4965.88379,51.773754,73.249199
477060,5975850,-999,-999,28.533386,0,211,3,7181.1001,51.192932,72.804733
476220,5975880,-999,-999,26.628204,-0.006135,211,3,6878.11768,51.276951,72.868271
476790,5975910,-999,-999,28.533386,-0.018182,211,3,7030.8252,51.789444,73.268074
463830,5975940,-999,-999,33.008057,-0.079646,112,2,276.586334,52.131836,73.524368
470460,5976000,-999,-999,30.848328,0.055118,242,2,4363.94336,50.345608,72.130066
471900,5976030,-999,-999,23.27475,0.204301,312,4,4870.82129,51.551834,73.077545
476490,5976090,-999,-999,30.750061,-0.05618,211,3,6764.11865,51.784485,73.263023
464730,5976180,-999,-999,21.304871,0.172414,313,4,636.396118,51.149864,72.646355
470160,5976180,-999,-999,23.961395,0.305785,242,2,4090.68457,51.768692,73.24353
475650,5976270,-999,-999,24.284821,0.174825,311,4,6328.29346,52.338043,73.675865
477960,5976270,-999,-999,34.245575,-0.058824,211,3,7118.60254,51.052147,72.69725
475800,5976300,-999,-999,24.652496,0.365079,311,4,6346.75488,51.765671,73.24202
471000,5976360,-999,-999,28.97876,0.096296,243,3,4211.6626,51.074181,72.712814
467340,5976420,-999,-999,20.635101,0.267327,311,4,2312.33643,53.456085,74.566338
472050,5976450,-999,-999,24.010254,0.212766,243,3,4578.31836,50.437889,72.204285
464460,5976480,-999,-999,21.263489,0.156627,112,2,234.307495,51.40387,72.960922
473880,5976480,-999,-999,24.474152,0.496855,243,3,5412.65186,51.060997,72.677109
471030,5976510,-999,-999,21.726196,0.111111,243,3,4080.44116,51.213459,72.819122
466350,5976540,-999,-999,20.198486,0.252174,312,4,1509.86755,55.671318,76.068771
472380,5976540,-999,-999,23.818665,0.217391,312,4,4642.15478,52.684654,73.943298
466410,5976570,-999,-999,19.274139,0.292929,312,4,1536.74988,54.933594,75.217552
478620,5976570,-999,-999,17.956604,0.494505,211,3,7099.80273,50.790733,72.49395
465090,5976600,-999,-999,18.737823,0.344828,311,4,573.14917,56.479691,76.700699
477300,5976600,-999,-999,17.252563,0.465241,211,3,6566.64307,51.858223,73.317024
475710,5976630,-999,-999,22.996094,0.172414,313,4,6005.17285,51.09539,72.724991
472800,5976660,-999,-999,28.493774,0.214953,242,2,4736.67627,51.826591,73.293213
467160,5976870,-999,-999,19.789825,0.303571,311,4,1878.77625,51.328106,72.81414
464610,5976900,-999,-999,18.97052,-0.242938,331,4,42.426407,41.157429,63.770153
465600,5976900,-999,-999,19.90332,0.23913,313,4,721.248901,53.606182,74.696579
469500,5976900,-999,-999,25.011749,0.17757,311,4,3208.87842,55.83284,76.248695
469620,5976990,-999,-999,19.437561,0.303571,311,4,3152.42773,51.170284,72.806976
477900,5977110,-999,-999,19.805054,0.377049,242,2,6323.74121,51.762558,73.23983
469050,5977200,-999,-999,20.006958,0.361345,311,4,2802.2312,54.212856,75.010727
476610,5977200,-999,-999,18.583496,0.453125,211,3,5759.45313,51.889759,73.339142
468960,5977230,-999,-999,18.848236,0.288462,311,4,2750.36353,52.349548,73.756577
466350,5977260,-999,-999,20.514832,0.232558,312,4,1018.23376,52.371727,73.777435
474180,5977260,-999,-999,34.23526,-0.175,211,3,4849.34033,52.481541,73.789291
466200,5977290,-999,-999,20.420929,0.209302,312,4,890.954529,51.150383,72.795174
471090,5977290,-999,-999,18.890442,0.263158,311,4,3381.89307,51.205666,72.79464
472830,5977290,-999,-999,18.515472,0.252525,512,6,4190.13135,51.644001,73.152351
473100,5977320,-999,-999,28.707733,-0.142857,242,2,4295.34619,50.519463,72.27626
478500,5977350,-999,-999,20.678864,0.439024,243,3,6316.33594,52.048302,73.462532
476340,5977440,-999,-999,22.257141,0.409091,211,3,5438.94287,51.71579,73.19709
466440,5977500,-999,-999,18.884613,0.209302,312,4,924.175293,53.342613,74.497803
473880,5977530,-999,-999,31.190308,-0.04142,211,3,4484.57373,54.706413,75.427269
479130,5977590,-999,-999,25.66037,0.391892,242,2,6255.62939,51.759689,73.243019
474780,5977710,-999,-999,28.360382,0.273973,211,3,4672.68652,51.898598,73.357788
477660,5977740,-999,-999,15.881226,0.519126,211,3,5651,51.764259,73.248276
466860,5977830,-999,-999,19.703888,0.382114,312,4,1002.64648,50.594589,72.420296
470130,5977980,-999,-999,22.30365,0.245283,311,4,2384.38672,50.627319,72.408302
475020,5977980,-999,-999,23.394257,0.362963,211,3,4506.49512,51.086872,72.72654
471030,5978010,-999,-999,21.353882,0.204819,312,4,2716.61548,54.682571,75.434143
478470,5978010,-999,-999,28.087006,0.242236,211,3,5668.17432,52.437153,73.753128
479040,5978010,-999,-999,26.116638,0.062937,242,2,5827.41797,51.7523,73.236801
475980,5978040,-999,-999,18.621979,0.458647,211,3,4752.98877,52.884361,74.090858
478830,5978100,-999,-999,33.81192,-0.177143,211,3,5682.68408,51.998768,73.42627
471840,5978130,-999,-999,21.726196,0.084337,312,4,2989.33106,55.369576,75.852928
468090,5978250,-999,-999,20.514954,0.288462,311,4,1571.78247,58.219959,77.741447
466470,5978310,-999,-999,18.702606,0.344538,311,4,403.608734,48.604973,70.743073
469980,5978340,-999,-999,20.554504,0.257732,311,4,1994.49243,52.165611,73.529602
471270,5978340,-999,-999,22.139526,0.15,313,4,2535.84302,54.489357,75.279343
474570,5978340,-999,-999,23.681244,0.175439,211,3,4012.60522,52.129997,73.524368
472890,5978370,-999,-999,21.85965,0.28972,313,4,3286.60913,54.326256,75.200058
476010,5978400,-999,-999,19.954315,0.368421,211,3,4424.16113,51.586613,73.117081
468510,5978460,-999,-999,19.283722,0.26,312,4,1448.10217,50.215439,72.145889
468150,5978490,-999,-999,19.528656,0.244444,312,4,1356.65027,51.471115,72.953163
467760,5978520,-999,-999,19.067749,0.320388,311,4,1168.46057,48.3116,70.553383
478680,5978550,-999,-999,22.07193,0.375887,211,3,5208.34912,51.757111,73.245514
478650,5978700,-999,-999,30.308716,-0.076142,211,3,5056.49072,52.027985,73.453407
471090,5978730,-999,-999,21.73233,0.204301,313,4,2106.4187,49.670563,71.633232
475110,5978730,-999,-999,30.579865,0.25,211,3,3823.20557,52.273918,73.637596
470790,5978790,-999,-999,21.140228,0.25,313,4,1932.14905,51.034943,72.686272
475350,5978790,-999,-999,25.916382,0.100775,243,3,3842.4602,51.202629,72.817673
467670,5978820,-999,-999,20.497253,0.272727,311,4,890.954529,48.410107,70.657318
472200,5978910,-999,-999,30.308716,0.039216,243,3,2468.94727,51.358715,72.937134
469290,5978940,-999,-999,19.789825,0.252747,311,4,1204.86511,52.10611,73.587334
476820,5979090,-999,-999,24.0224,0.140351,231,3,4077.90381,51.729359,73.216209
477030,5979180,-999,-999,25.016144,0.25,231,3,4079.66919,51.091896,72.726295
469170,5979210,-999,-999,20.15625,0.189873,313,4,910.933594,47.24131,69.82946
479280,5979300,-999,-999,34.654083,-0.245283,211,3,4677.01807,51.042969,72.692963
479100,5979390,-999,-999,17.990204,0.489362,211,3,4534.86475,51.829052,73.303383
478350,5979450,-999,-999,28.275879,-0.25,211,3,4250.48242,51.733276,73.223053
467220,5979480,-999,-999,18.1651,0.309091,311,4,108.166542,43.633305,66.828812
471690,5979480,-999,-999,29.866364,0.073171,112,2,1723.62988,51.078342,72.744759
468300,5979510,-999,-999,20.021027,0.221053,311,4,379.473328,52.102112,73.494629
477840,5979510,-999,-999,28.087006,-0.079545,211,3,4060.20947,51.738693,73.228935
472530,5979540,-999,-999,20.334778,0.169811,112,2,2089.2583,52.594585,73.871155
473100,5979540,-999,-999,19.868652,0.135802,312,4,2328.62622,52.765564,74.052948
469590,5979600,-999,-999,19.576233,0.26,313,4,684.105225,49.707603,71.70163
475470,5979600,-999,-999,32.611694,0.193798,211,3,3111.9126,52.420605,73.751984
478590,5979660,-999,-999,28.275879,-0.261803,211,3,4117.98486,51.252556,72.856125
471990,5979750,-999,-999,29.423065,-0.008,112,2,1639.3291,51.564579,73.092964
472260,5979810,-999,-999,27.44632,0.165049,112,2,1719.18591,53.340038,74.43914
478530,5979870,-999,-999,32.551117,-0.202381,211,3,3899.65381,51.734352,73.226471
479010,5979900,-999,-999,17.669403,0.461929,211,3,4022.46191,51.748383,73.241394
472350,5979960,-999,-999,24.056671,0.309735,311,4,1636.85669,58.953022,78.092964
473370,5980050,-999,-999,22.941345,0.186047,312,4,1961.73389,53.158672,74.351158
476550,5980050,-999,-999,14.832855,-0.253333,231,3,3088.68896,51.725063,73.216667
474780,5980080,-999,-999,27.240875,0.214286,112,2,2438.13452,52.402977,73.718002
476040,5980170,-999,-999,29.486359,0.216783,211,3,2780.95313,50.493996,72.272186
470250,5980260,-999,-999,20.4039,0.2,312,4,371.079498,51.265217,72.897766
474810,5980260,-999,-999,26.959534,0.229508,243,3,2276.83984,51.021847,72.638283
477180,5980320,-999,-999,12.491791,-0.423729,512,6,3083.58569,51.723442,73.216248
478920,5980320,-999,-999,23.512329,0.264151,211,3,3595.62231,51.009018,72.670464
474840,5980410,-999,-999,24.933167,0.098592,243,3,2144.10815,51.053631,72.700294
478620,5980470,-999,-999,35.905182,-0.219251,211,3,3358.39258,51.666924,73.177269
478050,5980500,-999,-999,23.713715,0.43662,231,3,3159.12964,52.1726,73.559807
474000,5980530,-999,-999,27.482239,0.279503,211,3,1764.65295,53.093639,74.259644
473880,5980560,-999,-999,23.746216,0.421053,211,3,1693.87134,50.078857,71.960861
473610,5980650,-999,-999,25.941956,0.256198,311,4,1516.1134,52.420345,73.785927
475500,5980710,-999,-999,24.600464,0.246377,231,3,2083.8667,51.700241,73.201881
476280,5980740,-999,-999,12.962494,-0.409836,512,6,2348.82959,51.719444,73.213959
473220,5980770,-999,-999,23.890106,0.225225,242,2,1247.7981,52.170223,73.598358
474120,5980770,-999,-999,24.826843,0.333333,211,3,1576.64197,50.739109,72.457939
476490,5980770,-999,-999,11.546509,-0.419355,512,6,2406.92749,51.719135,73.213783
472770,5980800,-999,-999,21.056183,0.185185,311,4,1043.55164,53.495392,74.60701
474420,5980830,-999,-999,23.730743,0.346939,243,3,1612.7616,51.474583,73.027344
477600,5980830,-999,-999,12.962494,-0.409836,512,6,2724.05957,51.718472,73.213394
480060,5981010,-999,-999,27.191162,-0.063291,211,3,3380.96143,52.174198,73.564919
477060,5981040,-999,-999,12.491791,-0.428571,512,6,2367.72046,51.716484,73.21225
477450,5981070,-999,-999,12.491791,-0.409836,512,6,2452.30493,51.71616,73.212067
474420,5981130,-999,-999,22.204315,0.312,313,4,1328.15662,54.495464,75.230934
479520,5981340,-999,-999,30.308716,-0.11236,211,3,2852.36743,52.391136,73.741821
480060,5981340,-999,-999,28.087006,0.089552,243,3,3085.77393,52.426861,73.749741
478650,5981430,-999,-999,25.207886,0.231884,231,3,2457.25464,51.715919,73.213898
476460,5981520,-999,-999,11.546509,-0.4,512,6,1703.93665,51.711884,73.20961
476400,5981640,-999,-999,11.546509,-0.4,512,6,1569.7771,51.710732,73.208939
475710,5981790,-999,-999,21.263489,0.125,312,4,1158.79248,51.707157,73.19957
474960,5981850,-999,-999,23.010498,0.190476,312,4,825.408997,55.878498,76.262932
474480,5981970,-999,-999,20.775726,0.209302,313,4,551.543274,45.241158,67.981384
475050,5982000,-999,-999,23.107269,0.030928,312,4,721.248901,53.297298,74.426353
479340,5982000,-999,-999,32.505463,-0.075949,211,3,2174.94824,50.744202,72.467552
473880,5982150,-999,-999,18.463165,0.152941,313,4,189.736664,55.672863,76.095932
477990,5982150,-999,-999,26.291168,-0.064516,231,3,1566.04602,51.705677,73.206024
480030,5982180,-999,-999,30.308716,0.005848,211,3,2308.24609,51.021572,72.681274
475800,5982240,-999,-999,23.722137,0.163636,311,4,787.464294,51.707718,73.204872
478770,5982270,-999,-999,25.386902,0.153285,231,3,1707.62988,51.557686,73.089798
479610,5982390,-999,-999,28.788208,0.2,211,3,1945.37915,51.546463,73.091003
479820,5982450,-999,-999,22.538361,0.493333,211,3,1972.25757,51.038486,72.695862
478080,5982870,-999,-999,22.187683,0.055556,231,3,910.933594,51.702023,73.20591
478560,5982870,-999,-999,22.187683,0.08642,312,4,1072.05408,51.702003,73.205887
477060,5983200,-999,-999,24.478333,0.153846,312,4,300,51.702244,73.208023
480660,5983440,-999,-999,20.799713,-0.102804,411,5,1492.17956,51.692997,73.198708
477810,5983500,-999,-999,26.291168,0.146067,312,4,228.47319,51.699295,73.206314
480420,5983500,-999,-999,24.266083,0.2,411,5,1328.49536,51.692432,73.198387
477540,5983560,-999,-999,19.401367,0.08642,312,4,90,52.554615,73.850487
478800,5983560,-999,-999,24.478333,0.038462,312,4,536.656311,51.698635,73.205933
480450,5983950,-999,-999,22.64801,0.016667,112,2,948.683289,51.69141,73.199776
480120,5984160,-999,-999,29.56839,-0.209302,112,2,603.738342,51.692738,73.20253
480030,5984400,-999,-999,24.785522,-0.20354,112,2,349.857117,51.690418,73.201195
479910,5984460,-999,-999,28.97876,-0.134615,112,2,241.867737,51.689846,73.200859
480000,5984700,-999,-999,22.64801,-0.063063,112,2,84.852814,53.41687,74.498192
480030,5984700,-999,-999,20.799713,0.031579,112,2,94.868332,53.335236,74.434448
483780,5984850,-999,-999,25.345398,0.25,231,3,2040.22058,51.679146,73.190704
484680,5984910,-999,-999,28.087006,-0.062937,231,3,2793.22388,51.678509,73.190331
484110,5984940,-999,-999,26.291168,-0.11811,231,3,2269.91187,51.678249,73.190193
483420,5985240,-999,-999,27.904633,0.221374,242,2,1523.22022,51.675396,73.188553
484680,5985240,-999,-999,28.97876,-0.174825,242,2,2675.55591,51.675316,73.188499
483360,5985420,-999,-999,25.839569,0.158879,242,2,1381.95508,51.67366,73.187546
484110,5985540,-999,-999,25.839569,0.078014,242,2,2044.62708,51.672455,73.186844
484380,5985600,-999,-999,24.017822,0.301587,242,2,2294.55884,51.671848,73.186508
483990,5985780,-999,-999,26.291168,0,242,2,1879.49463,51.670128,73.185524
484200,5985810,-999,-999,22.010162,0.12069,242,2,2083.8667,51.66983,73.185341
455610,5972370,-999,-999,32.127808,-0.092784,122,1,1594.23962,51.601978,73.114616
452190,5973390,-999,-999,28.97876,-0.12381,123,1,1824.82874,51.799606,73.264206
474360,5965680,-999,-999,29.866364,-0.024,112,2,14875.917,52.1502,73.519058
474450,5966670,-999,-999,31.6297,0.007194,112,2,14206.8613,52.558018,73.827682
473940,5973750,-999,-999,20.956909,0.40458,242,2,7837.12305,51.826355,73.285591
463890,5975430,-999,-999,31.190308,-0.045045,112,2,721.248901,51.528061,73.0382
472740,5976600,-999,-999,26.741699,0.054545,242,2,4762.82471,51.561417,73.08976
483240,5985600,-999,-999,29.423065,-0.106061,242,2,1197.74792,51.671928,73.186554
454650,5969460,-999,-999,28.533386,-0.03125,231,3,4649.61279,51.833916,73.281921
477750,5977410,-999,-999,17.146454,0.465347,211,3,5988.58936,51.83371,73.301987
474090,5980440,-999,-999,30.308716,0.125828,211,3,1878.77625,51.791615,73.288834
